doctor_id,first_name,last_name,specialization,appointment_date,appointment_time,appointment_duration,appointment_type,availability_status
DOC0008,Regina,Coleman,Dermatologist,2025-08-08,16:00,45,Procedure,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-08,16:45,45,Consultation,Cancelled
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,09:00,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,09:45,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,11:15,30,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,11:45,30,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,12:15,30,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,12:45,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,13:30,45,Skin Screening,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,15:00,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,15:30,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,16:00,30,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-11,16:30,30,Procedure,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,09:30,45,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,10:15,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,11:00,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,11:45,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,12:30,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,13:15,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,13:45,30,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,14:15,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,15:00,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,15:30,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-12,16:15,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-14,09:00,45,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-14,10:30,30,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-14,11:00,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-14,12:30,45,Follow-up,Cancelled
DOC0008,Regina,Coleman,Dermatologist,2025-08-14,13:15,30,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-14,13:45,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-14,14:30,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-14,15:15,30,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-14,15:45,45,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-14,16:30,45,Skin Screening,Cancelled
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,09:00,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,09:45,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,10:15,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,11:00,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,11:45,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,12:30,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,13:15,30,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,13:45,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,14:30,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,15:15,30,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,15:45,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-15,16:30,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,09:00,45,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,09:45,45,Procedure,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,10:30,30,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,11:00,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,11:30,30,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,12:30,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,13:15,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,14:00,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,14:30,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,15:15,45,Follow-up,Cancelled
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,16:00,30,Skin Screening,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-18,16:30,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-19,09:00,45,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-19,09:45,45,Skin Screening,Cancelled
DOC0008,Regina,Coleman,Dermatologist,2025-08-19,12:00,30,Skin Screening,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-19,12:30,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-19,13:30,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-19,14:15,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-19,15:00,30,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-19,15:30,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-19,16:00,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-19,16:30,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,09:00,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,09:30,45,Skin Screening,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,10:15,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,11:00,30,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,11:30,45,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,12:15,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,13:00,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,13:30,30,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,14:00,45,Skin Screening,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,15:30,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,16:15,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-20,16:45,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-21,09:00,45,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-21,09:45,30,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-21,10:45,30,Skin Screening,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-21,11:15,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-21,12:15,30,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-21,13:15,45,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-21,14:45,30,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-21,15:15,30,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-21,16:15,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-21,16:45,45,Consultation,Cancelled
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,09:00,30,Procedure,Cancelled
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,09:30,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,10:00,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,10:45,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,11:30,30,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,12:00,30,Follow-up,Cancelled
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,12:30,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,13:00,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,13:45,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,14:15,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,15:00,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,15:30,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-25,16:15,45,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,09:00,30,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,09:30,30,Follow-up,Cancelled
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,10:00,45,Procedure,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,10:45,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,11:15,45,Procedure,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,12:45,30,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,13:15,30,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,13:45,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,14:30,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,15:00,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,15:45,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-26,16:30,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,09:00,45,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,09:45,30,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,10:15,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,10:45,30,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,11:15,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,11:45,30,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,12:15,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,12:45,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,13:45,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,14:30,30,Procedure,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,15:00,30,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,15:30,30,Skin Screening,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,16:00,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-27,16:45,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,09:00,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,09:45,45,Skin Screening,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,11:15,30,Procedure,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,11:45,45,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,12:30,30,Consultation,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,13:00,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,13:45,30,Procedure,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,14:15,30,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,14:45,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,15:15,45,Procedure,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,16:00,45,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-28,16:45,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,09:00,30,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,09:30,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,10:15,30,Follow-up,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,10:45,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,11:15,30,Consultation,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,11:45,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,12:15,45,Follow-up,Available
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,13:00,45,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,13:45,45,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,14:30,30,Procedure,Cancelled
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,15:00,30,Skin Screening,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,15:30,30,Procedure,Booked
DOC0008,Regina,Coleman,Dermatologist,2025-08-29,16:30,30,Follow-up,Booked
DOC0009,John,White,Psychiatrist,2025-08-04,09:30,60,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-04,11:30,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-04,13:00,60,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-04,14:00,60,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-04,15:00,60,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-04,16:00,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-11,10:30,60,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-11,11:30,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-11,13:00,60,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-11,14:00,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-11,15:30,90,Medication Review,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-12,10:30,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-12,12:00,90,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-12,13:30,90,Therapy Session,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-12,15:00,60,Therapy Session,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-13,09:00,90,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-13,10:30,60,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-13,11:30,90,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-13,13:00,60,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-13,14:00,60,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-13,15:00,90,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-13,16:30,60,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-14,09:00,90,Medication Review,Available
DOC0009,John,White,Psychiatrist,2025-08-14,10:30,60,Therapy Session,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-14,11:30,90,Initial Evaluation,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-14,13:00,60,Medication Review,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-14,14:00,60,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-14,15:00,90,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-14,16:30,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-15,09:00,60,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-15,10:00,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-15,11:30,90,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-15,13:00,60,Medication Review,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-15,15:00,60,Medication Review,Available
DOC0009,John,White,Psychiatrist,2025-08-15,16:00,90,Initial Evaluation,Available
DOC0009,John,White,Psychiatrist,2025-08-18,09:00,90,Initial Evaluation,Available
DOC0009,John,White,Psychiatrist,2025-08-18,10:30,60,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-18,11:30,60,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-18,12:30,90,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-18,14:00,90,Therapy Session,Available
DOC0009,John,White,Psychiatrist,2025-08-18,15:30,60,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-18,16:30,60,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-19,09:00,90,Therapy Session,Available
DOC0009,John,White,Psychiatrist,2025-08-19,10:30,60,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-19,11:30,60,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-19,12:30,90,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-19,14:00,60,Initial Evaluation,Available
DOC0009,John,White,Psychiatrist,2025-08-19,15:00,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-19,16:30,90,Medication Review,Available
DOC0009,John,White,Psychiatrist,2025-08-20,09:00,60,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-20,10:00,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-20,11:30,90,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-20,13:00,90,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-20,14:30,90,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-20,16:00,60,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-21,09:00,60,Initial Evaluation,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-21,10:00,90,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-21,11:30,90,Therapy Session,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-21,13:00,60,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-21,15:00,60,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-21,16:00,60,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-22,09:00,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-22,10:30,60,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-22,11:30,60,Initial Evaluation,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-22,12:30,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-22,14:00,60,Medication Review,Available
DOC0009,John,White,Psychiatrist,2025-08-22,15:00,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-25,09:00,60,Therapy Session,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-25,10:00,60,Medication Review,Available
DOC0009,John,White,Psychiatrist,2025-08-25,11:00,60,Initial Evaluation,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-25,12:00,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-25,13:30,60,Initial Evaluation,Available
DOC0009,John,White,Psychiatrist,2025-08-25,14:30,60,Initial Evaluation,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-25,15:30,90,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-26,10:30,60,Initial Evaluation,Cancelled
DOC0009,John,White,Psychiatrist,2025-08-26,11:30,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-26,14:30,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-26,16:00,60,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-27,09:00,60,Therapy Session,Available
DOC0009,John,White,Psychiatrist,2025-08-27,10:00,90,Medication Review,Available
DOC0009,John,White,Psychiatrist,2025-08-27,11:30,90,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-27,13:00,60,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-27,14:00,90,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-27,15:30,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-28,09:00,60,Medication Review,Available
DOC0009,John,White,Psychiatrist,2025-08-28,10:00,60,Initial Evaluation,Booked
DOC0009,John,White,Psychiatrist,2025-08-28,11:00,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-28,12:30,60,Medication Review,Available
DOC0009,John,White,Psychiatrist,2025-08-28,13:30,90,Therapy Session,Booked
DOC0009,John,White,Psychiatrist,2025-08-28,15:00,90,Medication Review,Booked
DOC0009,John,White,Psychiatrist,2025-08-28,16:30,60,Medication Review,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-04,09:00,45,Procedure,Cancelled
DOC0010,Michaela,Hicks,Dermatologist,2025-08-04,10:30,45,Consultation,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-04,11:15,45,Skin Screening,Cancelled
DOC0010,Michaela,Hicks,Dermatologist,2025-08-04,12:00,45,Procedure,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-04,12:45,45,Procedure,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-04,13:30,45,Consultation,Cancelled
DOC0010,Michaela,Hicks,Dermatologist,2025-08-04,14:15,45,Follow-up,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-04,15:00,45,Skin Screening,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-04,16:30,30,Procedure,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,09:00,30,Consultation,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,09:30,30,Skin Screening,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,10:00,45,Procedure,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,11:30,30,Consultation,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,12:30,30,Skin Screening,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,13:00,45,Follow-up,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,13:45,45,Follow-up,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,14:30,30,Skin Screening,Available
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,15:00,45,Follow-up,Available
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,15:45,45,Skin Screening,Cancelled
DOC0010,Michaela,Hicks,Dermatologist,2025-08-05,16:30,45,Procedure,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-06,09:00,45,Follow-up,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-06,09:45,30,Follow-up,Available
DOC0010,Michaela,Hicks,Dermatologist,2025-08-06,10:15,30,Consultation,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-06,10:45,30,Skin Screening,Available
DOC0010,Michaela,Hicks,Dermatologist,2025-08-06,11:15,30,Skin Screening,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-06,12:15,45,Procedure,Available
DOC0010,Michaela,Hicks,Dermatologist,2025-08-06,13:00,30,Skin Screening,Booked
DOC0010,Michaela,Hicks,Dermatologist,2025-08-06,13:30,30,Consultation,Booked
